OrderID,Date,CustomerID,ProductID,StoreID,Qty,Discount%,Tax%,Total,Profit
O01653,2023-10-30,C0283,P002,S03,3,10,15,621,312
O01654,2024-03-01,C0271,P005,S03,2,10,15,227.7,113.4
O01655,2021-03-06,C0300,P004,S01,1,5,15,349.6,165.2
O01656,2023-07-13,C0062,P001,S05,2,5,15,284.05,136.1
O01657,2023-12-14,C0229,P001,S01,3,10,15,403.65,198.3
O01658,2024-01-25,C0243,P002,S05,2,0,15,460,220
O01659,2020-09-18,C0099,P004,S05,3,20,15,883.2,452.4
O01660,2025-06-20,C0178,P003,S04,1,15,15,244.38,128.75
O01661,2020-05-18,C0248,P004,S05,1,5,15,349.6,165.2
O01662,2023-05-12,C0141,P006,S02,3,0,15,897,420
O01663,2025-05-11,C0290,P001,S02,4,15,15,508.3,256.6
O01664,2023-11-03,C0273,P005,S01,2,15,15,215.05,110.1
O01665,2024-03-17,C0261,P004,S05,4,15,15,1251.2,622.4
O01666,2023-05-28,C0140,P002,S02,1,5,15,218.5,107
O01667,2023-03-17,C0112,P005,S01,4,20,15,404.8,213.6
O01668,2023-12-20,C0269,P003,S03,2,10,15,517.5,265
O01669,2023-12-21,C0138,P005,S01,2,5,15,240.35,116.7
O01670,2020-04-03,C0274,P002,S03,1,5,15,218.5,107
O01671,2025-04-13,C0143,P002,S03,1,5,15,218.5,107
O01672,2024-08-13,C0108,P005,S01,1,10,15,113.85,56.7
O01673,2023-07-19,C0189,P003,S01,3,5,15,819.38,408.75
O01674,2022-04-16,C0151,P003,S01,1,10,15,258.75,132.5
O01675,2021-03-25,C0144,P002,S03,1,20,15,184,98
O01676,2023-09-08,C0299,P001,S04,3,20,15,358.8,186.6
O01677,2023-02-02,C0106,P004,S02,3,10,15,993.6,481.2
O01678,2021-02-21,C0298,P006,S04,2,15,15,508.3,256.6
O01679,2021-04-19,C0223,P003,S02,4,0,15,1150,560
O01680,2022-10-12,C0093,P004,S02,2,5,15,699.2,330.4
O01681,2023-03-12,C0252,P006,S02,3,0,15,897,420
O01682,2021-09-27,C0084,P002,S04,2,0,15,460,220
O01683,2020-10-20,C0037,P004,S02,4,15,15,1251.2,622.4
O01684,2020-07-24,C0270,P002,S01,1,15,15,195.5,101
O01685,2022-02-25,C0011,P001,S01,1,5,15,142.03,68.05
O01686,2021-05-23,C0043,P003,S02,1,0,15,287.5,140
O01687,2025-05-15,C0055,P005,S03,1,5,15,120.17,58.35
O01688,2020-10-12,C0246,P005,S04,2,10,15,227.7,113.4
O01689,2021-11-10,C0246,P002,S02,1,20,15,184,98
O01690,2023-11-18,C0137,P006,S05,1,0,15,299,140
O01691,2024-08-16,C0023,P001,S05,3,0,15,448.5,210
O01692,2022-11-13,C0213,P002,S01,2,0,15,460,220
O01693,2021-04-09,C0219,P004,S02,3,10,15,993.6,481.2
O01694,2021-04-07,C0197,P006,S01,4,5,15,1136.2,544.4
O01695,2020-08-13,C0115,P001,S03,3,0,15,448.5,210
O01696,2023-06-14,C0171,P001,S03,1,0,15,149.5,70
O01697,2023-05-23,C0078,P002,S04,3,20,15,552,294
O01698,2021-01-06,C0218,P002,S03,3,10,15,621,312
O01699,2024-11-27,C0054,P003,S04,3,10,15,776.25,397.5
O01700,2024-07-18,C0040,P001,S02,2,10,15,269.1,132.2
O01701,2020-10-29,C0200,P004,S04,1,0,15,368,170
O01702,2023-03-29,C0219,P006,S03,2,0,15,598,280
O01703,2021-10-23,C0066,P002,S04,3,10,15,621,312
O01704,2022-10-09,C0218,P004,S04,3,5,15,1048.8,495.6
O01705,2024-06-30,C0126,P004,S04,4,20,15,1177.6,603.2
O01706,2022-12-29,C0253,P005,S05,2,15,15,215.05,110.1
O01707,2020-06-20,C0298,P006,S04,2,0,15,598,280
O01708,2021-04-26,C0186,P001,S02,1,10,15,134.55,66.1
O01709,2023-02-17,C0243,P002,S01,1,10,15,207,104
O01710,2022-01-09,C0072,P003,S04,2,20,15,460,250
O01711,2025-06-13,C0216,P002,S02,2,0,15,460,220
O01712,2024-03-09,C0071,P001,S02,4,0,15,598,280
O01713,2023-11-26,C0218,P003,S01,1,20,15,230,125
O01714,2020-05-31,C0245,P005,S02,1,5,15,120.17,58.35
O01715,2022-01-18,C0073,P001,S02,1,0,15,149.5,70
O01716,2023-03-11,C0214,P002,S02,4,5,15,874,428
O01717,2024-03-12,C0271,P006,S03,4,15,15,1016.6,513.2
O01718,2024-01-19,C0173,P004,S01,3,0,15,1104,510
O01719,2020-11-15,C0031,P006,S01,2,20,15,478.4,248.8
O01720,2020-11-24,C0006,P004,S04,4,20,15,1177.6,603.2
O01721,2023-12-27,C0133,P005,S05,3,5,15,360.52,175.05
O01722,2022-05-17,C0081,P003,S01,4,5,15,1092.5,545
O01723,2024-03-01,C0109,P004,S05,1,5,15,349.6,165.2
O01724,2022-03-14,C0095,P006,S05,1,15,15,254.15,128.3
O01725,2022-09-04,C0161,P006,S04,4,5,15,1136.2,544.4
O01726,2020-04-21,C0191,P006,S04,2,10,15,538.2,264.4
O01727,2020-08-10,C0054,P001,S03,3,0,15,448.5,210
O01728,2021-05-05,C0145,P002,S05,1,0,15,230,110
O01729,2021-03-09,C0006,P003,S02,2,0,15,575,280
O01730,2021-05-07,C0138,P001,S05,1,20,15,119.6,62.2
O01731,2024-06-06,C0248,P001,S01,3,0,15,448.5,210
O01732,2025-04-16,C0159,P001,S03,3,15,15,381.23,192.45
O01733,2022-10-21,C0100,P003,S04,3,5,15,819.38,408.75
O01734,2023-12-10,C0050,P003,S04,1,20,15,230,125
O01735,2024-07-11,C0077,P001,S05,4,15,15,508.3,256.6
O01736,2023-04-15,C0020,P003,S02,2,15,15,488.75,257.5
O01737,2020-06-10,C0048,P006,S02,2,5,15,568.1,272.2
O01738,2024-04-23,C0083,P005,S05,3,15,15,322.57,165.15
O01739,2024-05-27,C0068,P003,S03,3,20,15,690,375
O01740,2024-10-18,C0221,P001,S04,2,5,15,284.05,136.1
O01741,2023-06-04,C0039,P002,S05,4,0,15,920,440
O01742,2024-07-06,C0008,P002,S03,1,15,15,195.5,101
O01743,2020-07-11,C0233,P003,S02,3,5,15,819.38,408.75
O01744,2020-05-19,C0144,P005,S03,3,0,15,379.5,180
O01745,2020-05-25,C0092,P006,S04,3,15,15,762.45,384.9
O01746,2021-06-08,C0227,P006,S02,1,20,15,239.2,124.4
O01747,2022-09-26,C0021,P003,S03,4,15,15,977.5,515
O01748,2024-10-21,C0067,P004,S03,3,10,15,993.6,481.2
O01749,2020-06-19,C0212,P005,S04,3,0,15,379.5,180
O01750,2023-06-25,C0030,P006,S02,1,5,15,284.05,136.1
O01751,2024-10-13,C0054,P003,S04,2,20,15,460,250
O01752,2022-03-28,C0038,P002,S04,4,0,15,920,440
O01753,2021-12-15,C0239,P004,S05,4,0,15,1472,680
O01754,2020-06-24,C0093,P006,S01,4,15,15,1016.6,513.2
O01755,2021-02-12,C0206,P003,S01,3,10,15,776.25,397.5
O01756,2023-05-22,C0249,P002,S04,1,10,15,207,104
O01757,2022-07-19,C0020,P005,S02,4,5,15,480.7,233.4
O01758,2023-08-04,C0110,P003,S05,1,20,15,230,125
O01759,2024-05-04,C0195,P001,S03,4,15,15,508.3,256.6
O01760,2021-03-13,C0028,P002,S01,4,10,15,828,416
O01761,2021-05-31,C0091,P001,S02,1,10,15,134.55,66.1
O01762,2022-04-09,C0042,P003,S04,4,20,15,920,500
O01763,2021-03-14,C0133,P002,S01,1,15,15,195.5,101
O01764,2021-12-01,C0153,P002,S02,3,15,15,586.5,303
O01765,2022-09-13,C0244,P005,S02,4,10,15,455.4,226.8
O01766,2025-02-12,C0293,P004,S01,2,0,15,736,340
O01767,2024-01-20,C0297,P005,S02,3,10,15,341.55,170.1
O01768,2020-01-30,C0078,P004,S02,4,10,15,1324.8,641.6
O01769,2020-08-20,C0209,P003,S05,1,15,15,244.38,128.75
O01770,2025-04-15,C0065,P006,S04,1,0,15,299,140
O01771,2021-03-23,C0097,P004,S05,2,20,15,588.8,301.6
O01772,2022-02-12,C0111,P003,S02,2,20,15,460,250
O01773,2025-05-10,C0008,P003,S03,1,10,15,258.75,132.5
O01774,2025-01-10,C0158,P005,S01,4,15,15,430.1,220.2
O01775,2022-04-27,C0211,P003,S03,4,20,15,920,500
O01776,2025-06-17,C0172,P001,S02,4,15,15,508.3,256.6
O01777,2022-02-03,C0091,P005,S05,2,20,15,202.4,106.8
O01778,2022-06-11,C0196,P003,S04,3,20,15,690,375
O01779,2025-04-04,C0051,P001,S01,1,0,15,149.5,70
O01780,2023-06-16,C0211,P001,S04,1,15,15,127.08,64.15
O01781,2022-10-27,C0298,P001,S03,4,5,15,568.1,272.2
O01782,2021-04-01,C0233,P005,S04,1,5,15,120.17,58.35
O01783,2024-10-19,C0241,P001,S03,4,15,15,508.3,256.6
O01784,2025-02-02,C0203,P001,S03,2,20,15,239.2,124.4
O01785,2021-08-03,C0138,P006,S03,3,15,15,762.45,384.9
O01786,2023-10-10,C0124,P001,S04,1,0,15,149.5,70
O01787,2020-02-23,C0079,P003,S05,3,10,15,776.25,397.5
O01788,2020-12-15,C0293,P004,S02,4,5,15,1398.4,660.8
O01789,2023-06-16,C0202,P001,S05,4,5,15,568.1,272.2
O01790,2025-04-07,C0200,P006,S02,4,10,15,1076.4,528.8
O01791,2022-11-25,C0082,P004,S02,1,5,15,349.6,165.2
O01792,2022-10-29,C0061,P006,S05,4,10,15,1076.4,528.8
O01793,2024-09-10,C0284,P002,S03,2,0,15,460,220
O01794,2020-07-10,C0014,P004,S01,2,0,15,736,340
O01795,2023-06-19,C0279,P001,S05,4,0,15,598,280
O01796,2024-02-29,C0067,P004,S03,2,5,15,699.2,330.4
O01797,2023-08-29,C0114,P003,S02,2,15,15,488.75,257.5
O01798,2024-04-26,C0134,P006,S01,3,0,15,897,420
O01799,2025-03-29,C0074,P006,S01,1,0,15,299,140
O01800,2022-07-29,C0063,P001,S02,3,10,15,403.65,198.3
O01801,2025-01-06,C0093,P001,S01,4,10,15,538.2,264.4
O01802,2025-02-12,C0107,P004,S01,4,0,15,1472,680
O01803,2022-04-27,C0038,P004,S01,2,15,15,625.6,311.2
O01804,2022-02-07,C0161,P006,S04,2,5,15,568.1,272.2
O01805,2021-09-03,C0006,P002,S05,1,0,15,230,110
O01806,2025-06-21,C0176,P003,S04,1,5,15,273.12,136.25
O01807,2022-12-04,C0131,P001,S02,1,20,15,119.6,62.2
O01808,2020-02-17,C0266,P005,S02,2,10,15,227.7,113.4
O01809,2020-08-23,C0112,P001,S03,2,5,15,284.05,136.1
O01810,2020-06-19,C0065,P003,S03,4,5,15,1092.5,545
O01811,2025-05-06,C0048,P003,S05,3,15,15,733.12,386.25
O01812,2024-03-06,C0254,P004,S05,4,5,15,1398.4,660.8
O01813,2021-05-27,C0089,P002,S03,4,0,15,920,440
O01814,2023-04-10,C0160,P002,S02,4,15,15,782,404
O01815,2024-12-13,C0229,P004,S05,3,10,15,993.6,481.2
O01816,2023-06-29,C0056,P005,S04,4,5,15,480.7,233.4
O01817,2023-03-07,C0181,P003,S01,4,5,15,1092.5,545
O01818,2024-12-26,C0018,P005,S03,4,10,15,455.4,226.8
O01819,2023-05-21,C0272,P003,S04,1,0,15,287.5,140
O01820,2021-01-03,C0166,P004,S02,3,5,15,1048.8,495.6
O01821,2020-05-28,C0111,P006,S03,3,5,15,852.15,408.3
O01822,2024-05-15,C0161,P001,S01,3,0,15,448.5,210
O01823,2024-01-08,C0169,P002,S04,3,5,15,655.5,321
O01824,2023-02-24,C0034,P004,S03,2,20,15,588.8,301.6
O01825,2021-03-21,C0053,P005,S03,1,20,15,101.2,53.4
O01826,2025-01-02,C0216,P006,S04,3,10,15,807.3,396.6
O01827,2021-02-09,C0101,P001,S04,4,0,15,598,280
O01828,2021-07-16,C0216,P001,S01,4,5,15,568.1,272.2
O01829,2023-05-16,C0168,P005,S04,2,20,15,202.4,106.8
O01830,2020-02-13,C0146,P001,S05,1,15,15,127.08,64.15
O01831,2021-08-05,C0068,P004,S01,1,10,15,331.2,160.4
O01832,2023-08-13,C0009,P001,S04,1,15,15,127.08,64.15
O01833,2024-01-21,C0155,P003,S03,3,15,15,733.12,386.25
O01834,2020-06-12,C0285,P003,S04,1,15,15,244.38,128.75
O01835,2021-09-03,C0233,P004,S01,3,20,15,883.2,452.4
O01836,2020-07-29,C0015,P002,S01,1,5,15,218.5,107
O01837,2020-08-03,C0166,P006,S04,2,5,15,568.1,272.2
O01838,2020-06-29,C0098,P006,S03,1,0,15,299,140
O01839,2021-06-15,C0023,P001,S01,3,0,15,448.5,210
O01840,2021-06-24,C0169,P006,S05,4,10,15,1076.4,528.8
O01841,2023-12-01,C0088,P002,S05,4,0,15,920,440
O01842,2020-09-15,C0164,P002,S05,4,15,15,782,404
O01843,2023-09-30,C0063,P005,S05,2,20,15,202.4,106.8
O01844,2022-09-05,C0251,P003,S03,4,5,15,1092.5,545
O01845,2020-07-07,C0136,P003,S01,3,20,15,690,375
O01846,2024-09-07,C0125,P006,S02,1,0,15,299,140
O01847,2025-06-13,C0254,P001,S02,1,5,15,142.03,68.05
O01848,2022-08-16,C0198,P002,S04,1,10,15,207,104
O01849,2021-03-03,C0271,P005,S03,3,15,15,322.57,165.15
O01850,2023-09-04,C0079,P005,S01,2,5,15,240.35,116.7
O01851,2025-02-20,C0187,P004,S04,2,15,15,625.6,311.2
O01852,2021-01-19,C0036,P003,S04,2,10,15,517.5,265
O01853,2025-05-02,C0296,P006,S01,2,15,15,508.3,256.6
O01854,2024-11-29,C0055,P006,S01,2,0,15,598,280
O01855,2025-01-05,C0236,P002,S03,1,15,15,195.5,101
O01856,2023-09-17,C0272,P004,S03,3,0,15,1104,510
O01857,2025-03-13,C0282,P001,S03,4,5,15,568.1,272.2
O01858,2020-11-04,C0204,P005,S04,3,0,15,379.5,180
O01859,2022-06-22,C0140,P003,S01,1,15,15,244.38,128.75
O01860,2024-02-08,C0217,P002,S03,2,15,15,391,202
O01861,2020-12-27,C0142,P005,S05,4,20,15,404.8,213.6
O01862,2022-06-06,C0056,P006,S01,2,0,15,598,280
O01863,2021-03-25,C0059,P001,S01,3,5,15,426.07,204.15
O01864,2020-05-14,C0273,P001,S03,2,20,15,239.2,124.4
O01865,2023-12-03,C0208,P004,S04,1,5,15,349.6,165.2
O01866,2024-02-12,C0138,P004,S02,2,5,15,699.2,330.4
O01867,2021-12-12,C0148,P006,S05,3,0,15,897,420
O01868,2020-07-12,C0095,P005,S05,4,10,15,455.4,226.8
O01869,2024-10-12,C0123,P002,S03,1,5,15,218.5,107
O01870,2021-01-18,C0171,P004,S02,1,15,15,312.8,155.6
O01871,2022-05-26,C0172,P001,S02,3,0,15,448.5,210
O01872,2020-12-15,C0005,P005,S03,4,20,15,404.8,213.6
O01873,2020-01-03,C0251,P002,S04,1,0,15,230,110
O01874,2024-08-04,C0009,P005,S03,2,20,15,202.4,106.8
O01875,2022-10-27,C0086,P002,S01,1,10,15,207,104
O01876,2024-07-04,C0172,P004,S04,3,20,15,883.2,452.4
O01877,2021-06-11,C0250,P003,S03,4,0,15,1150,560
O01878,2024-08-22,C0181,P003,S03,4,0,15,1150,560
O01879,2021-07-06,C0266,P006,S01,2,15,15,508.3,256.6
O01880,2024-10-19,C0113,P006,S02,3,15,15,762.45,384.9
O01881,2020-03-04,C0126,P005,S04,3,5,15,360.52,175.05
O01882,2024-03-04,C0046,P002,S04,1,10,15,207,104
O01883,2024-12-01,C0279,P004,S05,2,10,15,662.4,320.8
O01884,2025-02-07,C0179,P003,S04,4,10,15,1035,530
O01885,2021-09-25,C0098,P001,S05,3,20,15,358.8,186.6
O01886,2020-09-08,C0222,P004,S05,3,10,15,993.6,481.2
O01887,2020-08-13,C0005,P004,S02,4,5,15,1398.4,660.8
O01888,2022-12-07,C0149,P005,S05,2,10,15,227.7,113.4
O01889,2022-09-24,C0148,P001,S03,1,15,15,127.08,64.15
O01890,2020-03-24,C0112,P003,S05,1,0,15,287.5,140
O01891,2022-09-27,C0157,P001,S04,3,0,15,448.5,210
O01892,2020-04-12,C0129,P002,S03,3,20,15,552,294
O01893,2023-09-24,C0288,P002,S01,3,5,15,655.5,321
O01894,2024-02-10,C0101,P004,S05,1,10,15,331.2,160.4
O01895,2021-03-24,C0017,P004,S03,2,15,15,625.6,311.2
O01896,2022-05-15,C0205,P001,S03,3,20,15,358.8,186.6
O01897,2021-09-28,C0089,P005,S04,3,20,15,303.6,160.2
O01898,2020-10-12,C0103,P003,S02,4,20,15,920,500
O01899,2021-02-12,C0155,P003,S01,3,20,15,690,375
O01900,2025-03-13,C0237,P005,S02,4,15,15,430.1,220.2
O01901,2020-07-15,C0071,P005,S04,3,20,15,303.6,160.2
O01902,2025-03-29,C0184,P004,S03,4,15,15,1251.2,622.4
O01903,2022-05-11,C0211,P004,S01,1,15,15,312.8,155.6
O01904,2020-06-30,C0072,P005,S03,2,20,15,202.4,106.8
O01905,2022-11-14,C0192,P002,S05,3,0,15,690,330
O01906,2024-03-26,C0202,P002,S04,1,15,15,195.5,101
O01907,2024-07-11,C0266,P004,S01,1,0,15,368,170
O01908,2021-07-07,C0055,P003,S05,1,10,15,258.75,132.5
O01909,2023-03-04,C0247,P006,S03,1,0,15,299,140
O01910,2024-02-25,C0300,P006,S05,1,5,15,284.05,136.1
O01911,2022-11-23,C0074,P005,S04,2,5,15,240.35,116.7
O01912,2025-01-07,C0080,P003,S03,1,15,15,244.38,128.75
O01913,2023-07-01,C0103,P001,S01,1,5,15,142.03,68.05
O01914,2023-05-21,C0062,P005,S01,2,5,15,240.35,116.7
O01915,2020-07-31,C0243,P001,S05,4,15,15,508.3,256.6
O01916,2020-04-23,C0063,P003,S04,4,5,15,1092.5,545
O01917,2024-08-06,C0121,P005,S03,4,20,15,404.8,213.6
O01918,2020-09-09,C0222,P002,S01,2,5,15,437,214
O01919,2024-08-03,C0124,P002,S05,2,15,15,391,202
O01920,2022-09-10,C0149,P003,S01,4,10,15,1035,530
O01921,2023-09-29,C0141,P004,S04,1,15,15,312.8,155.6
O01922,2022-05-03,C0218,P002,S01,3,15,15,586.5,303
O01923,2020-09-03,C0289,P004,S01,3,0,15,1104,510
O01924,2023-08-14,C0228,P001,S03,2,15,15,254.15,128.3
O01925,2024-12-12,C0235,P003,S01,2,10,15,517.5,265
O01926,2022-10-22,C0258,P002,S03,4,20,15,736,392
O01927,2020-05-08,C0090,P006,S02,3,20,15,717.6,373.2
O01928,2021-11-25,C0236,P006,S02,3,10,15,807.3,396.6
O01929,2025-03-06,C0202,P001,S04,4,15,15,508.3,256.6
O01930,2023-05-25,C0093,P005,S05,3,5,15,360.52,175.05
O01931,2023-11-30,C0166,P005,S05,3,20,15,303.6,160.2
O01932,2023-06-18,C0207,P001,S01,1,5,15,142.03,68.05
O01933,2021-04-19,C0050,P006,S01,4,15,15,1016.6,513.2
O01934,2021-10-24,C0119,P006,S02,1,5,15,284.05,136.1
O01935,2024-01-31,C0197,P004,S01,1,20,15,294.4,150.8
O01936,2021-05-27,C0059,P001,S01,4,10,15,538.2,264.4
O01937,2023-05-27,C0016,P002,S03,1,15,15,195.5,101
O01938,2022-02-12,C0069,P006,S05,2,5,15,568.1,272.2
O01939,2021-06-01,C0252,P004,S03,2,5,15,699.2,330.4
O01940,2024-02-28,C0083,P004,S05,2,0,15,736,340
O01941,2023-04-07,C0013,P006,S01,2,0,15,598,280
O01942,2024-07-16,C0072,P001,S03,4,20,15,478.4,248.8
O01943,2023-01-24,C0037,P003,S02,4,5,15,1092.5,545
O01944,2024-08-31,C0107,P005,S04,3,10,15,341.55,170.1
O01945,2023-06-20,C0287,P002,S01,4,15,15,782,404
O01946,2023-07-04,C0193,P001,S05,1,5,15,142.03,68.05
O01947,2024-05-21,C0265,P003,S01,1,15,15,244.38,128.75
O01948,2021-04-17,C0027,P005,S05,3,0,15,379.5,180
O01949,2021-04-03,C0149,P003,S04,3,0,15,862.5,420
O01950,2024-11-21,C0081,P003,S01,2,20,15,460,250
O01951,2025-03-23,C0257,P003,S04,1,20,15,230,125
O01952,2023-11-29,C0057,P005,S04,3,0,15,379.5,180
O01953,2020-03-07,C0174,P004,S03,2,10,15,662.4,320.8
O01954,2024-12-23,C0031,P002,S02,3,0,15,690,330
O01955,2021-04-27,C0253,P001,S05,1,10,15,134.55,66.1
O01956,2020-05-24,C0214,P005,S05,1,20,15,101.2,53.4
O01957,2022-09-07,C0067,P003,S01,1,0,15,287.5,140
O01958,2022-10-14,C0260,P002,S03,4,15,15,782,404
O01959,2021-09-13,C0117,P001,S01,1,5,15,142.03,68.05
O01960,2022-12-30,C0195,P006,S01,4,0,15,1196,560
O01961,2022-03-03,C0194,P006,S02,4,15,15,1016.6,513.2
O01962,2023-01-30,C0071,P001,S04,1,20,15,119.6,62.2
O01963,2025-01-24,C0189,P003,S02,3,15,15,733.12,386.25
O01964,2025-02-23,C0030,P002,S02,1,20,15,184,98
O01965,2020-01-21,C0117,P004,S05,1,0,15,368,170
O01966,2024-11-23,C0128,P001,S01,1,5,15,142.03,68.05
O01967,2022-06-17,C0093,P003,S01,3,10,15,776.25,397.5
O01968,2023-05-18,C0126,P003,S02,4,15,15,977.5,515
O01969,2023-09-08,C0063,P006,S01,1,10,15,269.1,132.2
O01970,2025-04-05,C0279,P002,S04,3,5,15,655.5,321
O01971,2022-06-27,C0155,P003,S05,3,5,15,819.38,408.75
O01972,2022-12-14,C0137,P003,S05,1,0,15,287.5,140
O01973,2021-12-10,C0211,P006,S05,4,10,15,1076.4,528.8
O01974,2020-06-09,C0105,P002,S05,2,10,15,414,208
O01975,2024-02-28,C0284,P002,S01,3,5,15,655.5,321
O01976,2020-03-14,C0121,P006,S04,4,0,15,1196,560
O01977,2020-02-13,C0256,P001,S03,3,20,15,358.8,186.6
O01978,2022-02-25,C0154,P001,S01,3,20,15,358.8,186.6
O01979,2022-02-25,C0254,P001,S04,4,15,15,508.3,256.6
O01980,2020-03-31,C0115,P002,S04,2,15,15,391,202
O01981,2022-12-26,C0027,P006,S03,1,20,15,239.2,124.4
O01982,2024-04-11,C0179,P001,S05,3,10,15,403.65,198.3
O01983,2024-07-17,C0111,P001,S03,4,15,15,508.3,256.6
O01984,2024-05-21,C0030,P001,S05,4,10,15,538.2,264.4
O01985,2024-10-24,C0274,P004,S04,3,5,15,1048.8,495.6
O01986,2025-05-20,C0196,P004,S02,2,0,15,736,340
O01987,2021-07-28,C0141,P001,S02,3,10,15,403.65,198.3
O01988,2023-03-15,C0203,P001,S05,3,10,15,403.65,198.3
O01989,2021-07-04,C0129,P006,S05,1,0,15,299,140
O01990,2021-09-20,C0292,P006,S03,3,5,15,852.15,408.3
O01991,2022-06-27,C0237,P001,S04,1,15,15,127.08,64.15
O01992,2020-03-16,C0184,P004,S05,2,15,15,625.6,311.2
O01993,2020-04-29,C0297,P001,S03,3,0,15,448.5,210
O01994,2022-06-21,C0093,P003,S03,3,15,15,733.12,386.25
O01995,2020-09-17,C0117,P006,S02,2,20,15,478.4,248.8
O01996,2023-09-05,C0026,P002,S01,1,5,15,218.5,107
O01997,2023-11-02,C0260,P004,S05,3,0,15,1104,510
O01998,2023-02-07,C0117,P001,S03,3,0,15,448.5,210
O01999,2023-10-21,C0181,P005,S01,2,10,15,227.7,113.4
O02000,2020-08-11,C0040,P005,S04,1,20,15,101.2,53.4
